session_id,user_id,timestamp,ip_address,mouse_movements,keyboard_inputs,time_on_page,js_enabled,is_bot
422,1,20-02-2024 17.25,100.197.89.29,96,75,65,1,0
423,30,29-02-2024 1.05,44.97.68.252,67,27,187,1,1
424,49,09-02-2024 0.59,74.47.212.163,27,50,177,1,1
425,31,29-06-2024 17.54,25.9.146.229,72,90,174,1,0
426,46,10-04-2024 21.53,195.88.54.229,72,42,128,1,1
427,15,29-07-2024 2.44,38.212.176.222,93,30,131,1,1
428,11,04-07-2024 19.49,115.222.209.144,78,47,84,1,0
429,5,29-01-2024 13.17,65.43.145.118,91,56,97,1,1
430,1,13-06-2024 0.29,88.57.95.232,100,19,17,1,1
431,26,24-08-2024 14.02,151.170.72.105,94,34,96,1,1
432,24,28-07-2024 17.30,22.229.189.166,63,41,128,1,1
433,9,20-08-2024 12.15,48.200.67.155,24,16,171,1,0
434,21,18-08-2024 21.49,58.237.181.224,29,88,78,1,0
435,48,04-03-2024 11.15,58.249.238.67,75,89,193,1,0
436,25,19-07-2024 23.15,86.205.213.175,76,83,121,1,0
437,1,07-06-2024 2.03,40.45.87.33,65,85,116,1,1
438,38,23-02-2024 18.21,222.12.59.123,26,11,31,1,0
439,42,03-08-2024 23.11,28.5.139.251,76,81,36,1,0
440,15,11-01-2024 5.04,124.177.252.223,45,4,53,1,1
441,17,23-01-2024 6.02,32.58.240.161,15,40,91,1,1
442,19,27-07-2024 11.56,14.136.189.166,47,37,181,1,0
443,7,20-01-2024 3.08,121.107.176.47,45,65,97,1,0
444,15,14-02-2024 6.15,26.143.83.220,17,24,162,1,0
445,1,31-01-2024 23.30,50.208.20.193,19,71,33,1,0
446,25,27-04-2024 17.08,19.127.12.155,2,66,99,1,0
447,36,17-07-2024 14.27,177.48.39.9,68,65,155,1,0
448,45,20-04-2024 14.23,11.53.230.4,100,76,157,1,0
449,32,31-07-2024 18.19,177.205.207.90,90,22,145,1,1
450,24,26-02-2024 7.10,46.197.171.221,46,41,17,1,0
451,27,30-04-2024 3.30,99.184.100.133,75,60,22,1,0
452,42,20-01-2024 19.02,141.31.35.77,24,98,75,1,0
453,22,07-02-2024 20.35,110.168.154.242,58,91,169,1,0
454,5,19-06-2024 21.29,110.243.203.228,34,94,144,1,0
455,25,25-08-2024 22.06,80.143.40.159,59,10,132,1,1
456,19,15-03-2024 22.49,44.58.220.219,38,29,121,1,0
457,36,13-02-2024 20.23,86.163.246.146,48,2,95,1,1
458,34,24-05-2024 8.37,136.229.246.87,79,79,19,1,0
459,28,28-06-2024 21.19,91.25.132.40,64,54,146,1,0
460,7,24-06-2024 19.07,168.104.139.108,54,40,71,1,0
461,43,01-06-2024 5.01,221.53.141.151,77,71,37,1,1
462,47,09-01-2024 13.12,120.18.80.185,25,15,139,1,0
463,48,25-03-2024 2.38,108.172.181.239,22,1,91,1,1
464,17,20-08-2024 8.14,128.100.204.21,19,56,36,1,0
465,23,30-04-2024 14.07,39.171.20.149,22,42,20,1,0
466,35,24-04-2024 17.43,148.184.164.41,94,81,81,1,1
467,34,07-07-2024 0.05,27.187.218.158,8,18,37,1,1
468,44,23-02-2024 3.55,38.135.30.43,22,96,153,1,0
469,33,20-04-2024 23.36,185.201.242.49,13,81,74,1,1
470,39,17-07-2024 10.16,54.183.73.210,63,96,38,1,0
471,39,20-08-2024 18.13,160.102.199.48,50,34,155,1,0
472,18,29-08-2024 7.01,140.61.171.8,74,64,15,1,1
473,43,06-07-2024 14.53,153.84.82.16,77,84,14,1,1
474,7,04-05-2024 7.24,173.147.235.5,86,68,70,1,0
475,22,03-03-2024 4.31,77.167.139.51,50,84,64,1,0
476,6,12-05-2024 19.56,21.161.112.192,35,66,19,1,1
477,23,17-03-2024 6.43,73.249.7.139,79,49,59,1,1
478,42,22-06-2024 5.04,146.149.33.233,57,73,50,1,1
479,8,13-02-2024 19.02,37.66.109.181,29,3,196,1,1
480,19,01-03-2024 7.06,25.107.168.172,42,60,82,1,1
481,18,05-04-2024 23.00,99.151.230.187,89,3,91,1,1
482,45,19-03-2024 20.02,176.66.65.20,41,96,129,1,1
483,31,13-06-2024 6.18,118.120.48.104,6,70,186,1,1
484,39,07-03-2024 17.28,39.81.234.195,3,37,130,1,1
485,18,02-06-2024 23.03,161.172.180.28,48,32,124,1,1
486,8,21-01-2024 10.45,16.237.15.134,66,61,76,1,0
487,38,04-05-2024 10.06,180.227.49.205,12,66,71,1,0
488,50,02-06-2024 17.21,20.248.41.145,94,15,194,1,0
489,26,23-01-2024 8.13,16.135.5.129,86,63,167,1,0
490,34,28-04-2024 4.35,97.197.187.118,51,9,189,1,1
491,2,30-06-2024 21.53,27.99.87.64,20,46,102,1,0
492,23,09-07-2024 12.04,24.158.207.91,36,5,16,1,0
493,24,05-04-2024 14.16,84.70.63.60,59,42,67,1,1
494,14,09-02-2024 20.45,184.26.15.76,89,83,14,1,1
495,14,08-01-2024 22.45,96.178.43.207,22,7,160,1,1
496,7,23-02-2024 9.20,179.35.149.56,94,68,67,1,1
497,32,18-03-2024 9.43,55.186.8.254,93,75,89,1,1
498,30,17-02-2024 17.26,27.88.170.172,81,5,180,1,1
499,30,26-08-2024 22.17,217.33.33.107,84,51,169,1,1
500,31,20-08-2024 20.13,29.112.196.230,42,34,86,1,1
501,42,02-07-2024 3.43,110.189.6.148,51,68,18,1,0
502,35,16-06-2024 19.58,92.226.144.10,27,51,35,1,1
503,1,10-08-2024 13.14,165.162.62.123,39,87,65,1,1
504,32,13-06-2024 15.25,125.253.230.173,52,82,198,1,1
505,39,17-04-2024 16.41,162.35.206.249,1,30,130,1,0
506,11,23-08-2024 1.34,200.99.71.242,13,13,115,1,1
507,24,01-02-2024 19.02,30.200.59.137,33,52,26,1,1
508,26,18-07-2024 1.37,52.205.249.158,50,77,131,1,0
509,2,21-07-2024 14.27,48.29.43.163,100,63,82,1,0
510,38,27-06-2024 5.58,208.163.125.61,31,63,78,1,1
511,30,27-08-2024 12.15,139.107.60.215,78,45,43,1,0
512,45,11-04-2024 21.09,169.156.116.129,71,93,54,1,1
513,3,24-01-2024 17.44,162.127.200.189,22,47,92,1,1
514,2,03-06-2024 6.34,34.157.242.105,9,77,99,1,1
515,44,10-05-2024 17.40,23.107.26.169,5,12,66,1,1
516,11,06-04-2024 22.53,168.21.44.53,56,33,37,1,1
517,5,06-05-2024 6.34,79.149.50.18,92,33,63,1,0
518,26,14-04-2024 2.21,6.32.204.69,62,92,177,1,0
519,36,24-07-2024 7.59,69.173.249.102,31,34,157,1,1
520,5,15-01-2024 2.31,185.45.232.129,91,29,11,1,1
521,20,25-06-2024 13.43,78.210.172.233,37,14,185,1,1
522,29,15-04-2024 11.06,102.104.235.182,63,84,102,1,0
523,28,11-02-2024 2.58,37.253.131.185,100,70,141,1,1
524,14,20-06-2024 12.11,154.142.197.180,44,33,14,1,1
525,16,24-02-2024 10.59,147.3.206.193,72,26,185,1,1
526,28,26-03-2024 19.14,134.213.221.155,43,83,181,1,0
527,5,27-02-2024 0.23,132.239.187.27,28,18,135,1,0
528,38,23-07-2024 0.13,216.110.114.244,1,33,80,1,0
529,5,12-02-2024 2.03,164.44.217.99,77,75,139,1,0
530,14,13-04-2024 0.46,76.103.20.26,36,2,101,1,0
531,28,29-04-2024 21.35,158.1.221.74,42,1,28,1,1
532,37,20-08-2024 18.55,112.136.23.230,33,77,12,1,1
533,4,15-05-2024 7.26,5.92.253.187,61,69,21,1,0
534,19,02-07-2024 11.26,91.247.91.250,24,17,85,1,1
535,5,29-03-2024 19.24,82.37.50.196,32,93,171,1,1
536,22,07-04-2024 16.18,22.105.173.200,29,65,182,1,1
537,18,01-06-2024 3.30,45.99.154.70,54,27,49,1,1
538,50,07-08-2024 18.07,143.148.143.220,12,2,69,1,1
539,38,05-06-2024 13.00,19.199.120.219,37,78,134,1,0
540,14,10-04-2024 23.20,141.103.168.46,50,5,195,1,1
541,50,14-05-2024 20.44,120.218.110.93,47,26,101,1,0
542,34,07-07-2024 8.39,106.104.211.131,40,84,193,1,1
543,4,02-02-2024 7.12,189.123.126.116,3,23,99,1,0
544,26,28-05-2024 0.46,148.171.29.105,73,99,50,1,0
545,21,16-01-2024 17.41,15.110.95.150,70,62,175,1,1
546,10,18-08-2024 15.52,20.223.167.85,67,56,150,1,0
547,28,04-05-2024 23.33,141.167.217.191,51,29,69,1,1
548,36,18-04-2024 18.43,25.64.202.144,45,3,85,1,0
549,14,23-06-2024 7.30,153.161.211.99,29,37,173,1,1
550,49,12-02-2024 9.56,118.81.216.92,39,26,187,1,0
551,46,09-01-2024 3.59,85.186.146.84,46,73,84,1,0
552,33,22-01-2024 0.13,73.61.155.220,18,7,16,1,0
553,27,18-02-2024 5.52,143.118.202.161,47,7,193,1,1
554,18,08-06-2024 14.42,210.216.86.162,85,16,111,1,0
555,18,25-07-2024 2.42,33.36.193.88,1,7,182,1,0
556,11,24-01-2024 16.10,129.23.6.144,98,47,161,1,1
557,46,08-07-2024 1.04,131.4.78.154,52,54,118,1,0
558,42,29-01-2024 6.54,177.32.215.251,23,76,106,1,0
559,12,06-06-2024 9.29,188.61.53.59,35,59,11,1,0
560,4,16-04-2024 19.58,202.71.193.158,59,34,54,1,0
561,2,05-05-2024 4.31,3.111.77.249,97,78,83,1,0
562,1,24-05-2024 11.33,14.170.72.246,48,65,24,1,1
563,21,04-03-2024 1.36,2.171.173.217,39,86,98,1,1
564,23,03-02-2024 6.06,141.129.241.38,71,44,192,1,0
565,12,23-01-2024 1.03,37.217.85.45,10,93,106,1,1
566,22,16-07-2024 7.02,187.45.39.117,74,58,94,1,0
567,36,14-01-2024 9.54,121.225.89.25,12,86,26,1,0
568,42,24-04-2024 19.52,43.187.83.32,67,67,190,1,1
569,47,22-08-2024 15.09,90.11.101.118,39,57,63,1,0
570,15,17-04-2024 14.50,51.231.153.227,82,22,168,1,1
571,33,06-05-2024 6.47,73.165.177.253,87,26,174,1,0
572,5,03-05-2024 2.18,87.215.206.240,8,87,58,1,1
573,12,14-07-2024 23.36,56.189.84.34,38,64,194,1,1
574,4,13-07-2024 1.39,140.154.217.180,69,50,10,1,0
575,32,05-03-2024 4.56,74.126.7.56,40,1,164,1,0
576,7,02-02-2024 12.03,178.196.210.183,64,21,166,1,1
577,45,11-03-2024 13.19,95.243.239.202,87,29,23,1,0
578,19,12-06-2024 23.19,52.204.1.192,91,35,13,1,0
579,14,22-07-2024 5.09,36.164.118.226,65,84,11,1,0
580,43,05-04-2024 2.49,124.249.103.14,78,88,193,1,1
581,2,12-05-2024 10.39,115.217.206.95,18,26,94,1,1
582,38,05-05-2024 5.30,61.188.236.39,41,74,119,1,1
583,3,06-08-2024 9.26,179.85.151.243,49,57,35,1,0
584,9,19-04-2024 0.30,77.23.174.162,63,36,112,1,0
585,14,04-06-2024 8.01,154.191.14.205,44,57,107,1,1
586,2,10-06-2024 13.32,97.246.106.211,24,8,34,1,0
587,41,01-01-2024 18.20,149.114.140.181,6,31,25,1,1
588,27,28-05-2024 16.38,107.235.232.4,31,44,48,1,1
589,10,08-04-2024 3.24,114.148.95.99,4,97,180,1,0
590,35,03-02-2024 22.53,71.174.151.192,64,94,82,1,0
591,5,16-06-2024 3.13,82.69.6.67,97,27,122,1,1
592,2,18-01-2024 12.34,136.5.227.71,72,37,40,1,1
593,43,05-04-2024 17.21,87.218.86.188,39,31,95,1,0
594,46,08-05-2024 16.18,134.253.39.71,50,84,198,1,1
595,9,10-06-2024 6.42,220.255.155.154,62,97,82,1,0
596,5,31-07-2024 18.12,128.196.106.197,4,93,81,1,0
597,38,17-07-2024 6.05,143.145.37.30,94,64,108,1,1
598,45,12-04-2024 4.22,211.12.52.222,83,74,47,1,1
599,10,27-02-2024 14.53,208.59.28.12,86,8,134,1,0
600,31,06-08-2024 10.44,165.173.75.30,45,87,193,1,1
601,31,17-03-2024 17.32,80.137.98.84,47,63,36,1,0
602,16,03-01-2024 1.22,77.52.101.231,57,65,87,1,0
603,15,23-08-2024 18.05,29.251.128.255,97,83,123,1,0
604,11,20-07-2024 23.21,28.2.45.14,88,66,51,1,0
605,37,18-08-2024 6.00,7.52.151.25,51,65,66,1,1
606,41,01-03-2024 18.11,123.27.245.205,68,47,187,1,0
607,19,11-08-2024 16.16,7.8.14.7,14,99,146,1,0
608,4,20-06-2024 19.29,177.26.131.128,49,31,84,1,1
609,22,11-02-2024 2.20,8.15.9.199,58,58,104,1,1
610,10,15-02-2024 20.03,14.37.128.110,32,36,80,1,0
611,27,22-06-2024 0.03,103.248.57.9,38,54,176,1,0
612,48,22-02-2024 10.49,71.231.166.55,31,3,34,1,1
613,19,21-03-2024 2.36,170.222.235.153,16,99,117,1,0
614,8,09-06-2024 5.20,139.250.35.201,85,74,55,1,1
615,13,16-06-2024 9.05,204.163.111.189,39,48,19,1,0
616,1,25-06-2024 8.22,34.104.36.212,77,92,30,1,1
617,46,20-06-2024 1.07,39.96.240.73,5,24,99,1,1
618,50,29-04-2024 2.14,219.9.164.54,79,77,29,1,1
619,33,02-01-2024 2.00,33.89.6.124,78,73,76,1,0
620,18,30-05-2024 10.55,80.138.242.210,84,3,10,1,0
621,4,15-03-2024 20.11,96.237.87.200,54,48,76,1,1
622,6,20-02-2024 8.15,85.67.92.183,2,37,37,1,1
623,1,15-02-2024 7.10,155.78.251.54,52,61,192,1,0
624,5,17-03-2024 8.03,18.198.84.78,84,85,113,1,1
625,21,15-07-2024 22.29,149.216.41.54,18,62,73,1,1
626,29,29-02-2024 10.35,79.9.21.176,65,25,181,1,0
627,13,22-03-2024 4.36,78.43.79.195,47,77,198,1,0
628,50,15-02-2024 3.48,178.67.82.171,56,38,64,1,1
629,43,25-07-2024 23.04,93.124.201.192,50,22,86,1,0
630,45,24-08-2024 0.07,36.233.230.231,34,17,21,1,0
631,44,09-06-2024 11.45,34.105.234.116,81,44,194,1,0
632,40,04-02-2024 3.23,24.50.27.166,92,42,128,1,1
633,43,10-08-2024 8.22,207.238.120.104,88,10,121,1,1
634,18,06-06-2024 3.47,65.7.157.123,22,86,153,1,1
635,9,10-08-2024 2.51,94.172.224.252,94,96,148,1,1
636,36,01-07-2024 23.22,184.27.89.156,75,16,171,1,1
637,20,30-06-2024 19.43,223.126.138.165,9,88,65,1,1
638,41,04-08-2024 11.03,7.160.113.200,86,51,135,1,0
639,10,29-05-2024 10.30,221.146.34.21,93,43,86,1,1
640,8,26-05-2024 12.51,165.76.179.5,9,34,24,1,1
641,16,07-04-2024 20.48,98.151.212.184,90,92,166,1,0
642,4,24-04-2024 3.01,153.207.8.106,92,39,87,1,1
643,27,04-07-2024 3.32,86.40.16.233,16,76,172,1,1
644,33,08-07-2024 7.18,132.193.137.113,24,72,116,1,1
645,2,26-04-2024 20.35,187.228.197.153,14,3,58,1,0
646,27,24-08-2024 4.47,78.173.33.250,1,12,167,1,0
647,22,13-02-2024 4.51,122.156.38.51,3,26,168,1,1
648,48,27-06-2024 15.02,89.31.175.97,26,18,123,1,1
649,13,26-01-2024 11.40,40.216.221.48,20,16,74,1,1
650,18,09-04-2024 0.30,70.35.31.214,47,15,141,1,1
651,34,29-01-2024 1.30,87.6.57.10,42,49,98,1,0
652,29,25-01-2024 23.06,139.65.144.41,34,53,195,1,1
653,20,16-03-2024 5.55,58.23.16.170,66,9,60,1,0
654,6,15-02-2024 11.08,167.17.48.82,10,45,192,1,1
655,34,19-05-2024 22.18,50.134.175.231,16,91,13,1,0
656,22,18-02-2024 9.30,143.52.106.90,16,92,46,1,0
657,7,28-08-2024 18.38,52.16.196.139,23,11,25,1,1
658,45,21-08-2024 5.46,163.254.128.76,54,39,56,1,0
659,44,06-01-2024 10.18,210.144.76.157,4,73,193,1,0
660,35,09-02-2024 20.44,146.70.190.148,89,64,67,1,0
661,4,01-03-2024 8.47,8.192.53.51,17,8,24,1,0
662,24,08-05-2024 18.18,111.230.51.132,55,21,130,1,0
663,7,04-08-2024 3.53,30.63.150.138,9,92,102,1,0
664,20,12-05-2024 22.54,133.203.17.169,51,3,186,1,0
665,47,30-08-2024 14.10,130.226.47.154,19,81,136,1,1
666,13,12-01-2024 21.49,46.223.58.247,64,91,165,1,1
667,9,10-05-2024 8.48,68.242.159.235,86,25,18,1,1
668,37,27-04-2024 6.03,196.59.212.28,10,5,148,1,0
669,39,24-07-2024 14.27,103.183.181.10,87,14,12,1,0
670,20,14-02-2024 4.45,20.140.110.22,43,9,58,1,1
671,42,06-01-2024 23.21,64.249.232.164,95,66,110,1,0
672,12,13-07-2024 12.23,201.222.77.104,66,65,57,1,0
673,7,22-02-2024 22.58,211.249.174.111,74,74,16,1,0
674,34,23-08-2024 21.13,165.44.86.149,47,78,141,1,0
675,19,20-04-2024 10.43,164.32.105.190,18,89,64,1,1
676,40,01-08-2024 11.43,96.168.46.92,99,13,74,1,1
677,21,10-05-2024 17.47,24.206.100.137,9,96,88,1,1
678,5,10-07-2024 19.42,110.228.68.125,62,83,157,1,1
679,6,07-02-2024 19.05,131.197.251.109,1,36,123,1,1
680,40,22-06-2024 21.36,164.65.176.175,95,47,31,1,0
681,40,24-06-2024 19.07,148.10.70.130,92,58,49,1,0
682,48,31-03-2024 16.43,220.145.140.237,1,96,175,1,1
683,8,12-01-2024 21.37,93.6.252.241,23,63,31,1,1
684,47,28-04-2024 5.15,22.176.44.168,24,94,90,1,0
685,24,12-04-2024 15.04,168.169.68.64,43,23,35,1,0
686,13,09-05-2024 8.40,116.245.14.165,60,68,18,1,1
687,37,01-05-2024 3.00,90.204.15.150,93,83,151,1,0
688,37,19-05-2024 21.14,53.167.25.162,49,53,107,1,1
689,34,20-06-2024 0.25,121.31.234.64,88,13,178,1,1
690,3,23-06-2024 4.10,190.6.74.246,35,36,82,1,1
691,17,12-04-2024 13.11,128.58.11.120,73,83,87,1,0
692,38,19-05-2024 5.39,216.30.249.44,96,16,98,1,1
693,14,31-01-2024 8.22,214.11.120.89,54,19,98,1,0
694,47,18-06-2024 10.34,132.24.55.129,44,1,35,1,0
695,31,04-04-2024 0.52,191.23.46.239,93,49,77,1,1
696,23,17-08-2024 15.19,97.191.56.241,49,82,186,1,1
697,14,19-07-2024 2.18,132.125.199.30,35,45,134,1,0
698,18,02-05-2024 9.17,206.207.72.156,77,29,67,1,0
699,44,14-01-2024 19.45,61.250.60.20,78,14,134,1,0
700,36,17-01-2024 10.36,74.149.125.38,26,15,168,1,1
701,4,06-07-2024 1.30,133.149.138.105,95,25,148,1,1
702,24,23-06-2024 1.48,16.169.9.100,46,14,118,1,1
703,23,04-06-2024 4.38,65.216.40.78,26,84,32,1,0
704,4,17-04-2024 12.10,121.118.88.195,63,43,83,1,0
705,5,28-08-2024 21.59,218.30.123.4,17,47,133,1,0
706,46,19-05-2024 2.34,107.179.95.240,88,55,156,1,0
707,3,25-03-2024 16.06,79.248.17.28,28,79,80,1,0
708,36,02-02-2024 5.16,54.138.1.130,14,40,17,1,0
709,14,07-03-2024 16.19,109.177.45.138,91,3,189,1,1
710,9,08-06-2024 6.22,166.246.147.110,2,26,68,1,1
711,21,14-06-2024 6.50,156.32.246.208,65,17,85,1,0
712,43,20-06-2024 16.13,80.49.191.90,39,2,170,1,0
713,48,27-06-2024 11.51,45.216.235.10,29,80,159,1,1
714,18,29-07-2024 22.41,182.227.0.198,75,43,165,1,1
715,41,06-02-2024 22.31,200.89.156.185,33,66,84,1,0
716,13,22-07-2024 19.46,149.110.219.45,52,2,98,1,0
717,23,01-01-2024 16.23,168.87.199.117,99,51,157,1,1
718,28,02-03-2024 16.48,1.18.56.119,75,1,178,1,0
719,32,16-03-2024 10.26,71.164.96.71,91,27,29,1,0
720,14,17-07-2024 3.59,193.211.184.174,52,32,121,1,0
721,21,01-02-2024 21.38,195.163.250.91,93,36,190,1,1
722,45,11-02-2024 19.18,111.102.158.33,82,63,179,1,1
723,36,09-03-2024 18.48,147.226.205.21,58,89,60,1,0
724,19,17-01-2024 8.51,167.36.129.109,54,32,79,1,1
725,2,14-08-2024 18.56,215.171.121.32,91,45,138,1,0
726,9,28-06-2024 14.16,82.34.140.120,29,71,172,1,1
727,27,16-08-2024 7.05,45.83.132.165,91,62,127,1,1
728,10,01-04-2024 0.53,114.96.87.186,8,82,199,1,0
729,23,08-06-2024 21.30,34.125.114.32,67,65,79,1,0
730,2,27-07-2024 10.45,172.9.144.232,63,14,178,1,1
731,48,20-05-2024 6.13,184.98.77.156,83,58,138,1,1
732,6,21-05-2024 8.02,151.1.147.20,85,9,17,1,0
733,42,12-06-2024 2.58,168.113.2.237,88,86,190,1,1
734,23,12-06-2024 19.48,61.209.111.151,13,58,178,1,0
735,2,05-07-2024 23.23,52.252.2.32,81,39,163,1,1
736,34,29-07-2024 7.37,180.80.153.110,8,29,104,1,1
737,35,18-07-2024 9.53,192.53.21.52,15,1,176,1,1
738,32,12-08-2024 3.47,189.117.183.177,61,92,54,1,1
739,36,19-08-2024 23.26,167.168.193.3,73,54,148,1,0
740,44,12-01-2024 17.01,49.119.12.120,49,76,94,1,0
741,42,16-02-2024 23.18,38.137.151.80,1,56,155,1,0
742,40,17-07-2024 13.04,121.78.62.95,73,37,180,1,1
743,3,07-07-2024 21.33,218.39.3.218,31,19,115,1,0
744,12,27-05-2024 23.17,187.153.231.252,47,16,80,1,0
745,1,17-02-2024 20.19,68.31.208.107,90,25,195,1,1
746,34,20-01-2024 22.24,109.99.134.51,21,7,14,1,1
747,31,27-06-2024 16.07,164.44.165.252,35,36,130,1,0
748,48,14-04-2024 0.25,109.28.101.108,91,84,18,1,1
749,10,27-03-2024 9.06,109.98.124.230,44,27,100,1,1
750,44,19-06-2024 5.36,203.122.30.127,5,28,168,1,0
751,38,04-06-2024 15.54,112.224.210.140,32,36,108,1,1
752,5,24-08-2024 21.39,148.202.165.56,55,37,159,1,0
753,17,17-01-2024 1.13,159.213.221.250,39,2,172,1,0
754,21,17-03-2024 20.20,161.41.13.172,52,21,89,1,1
755,48,19-07-2024 13.25,182.145.185.230,9,65,108,1,0
756,45,20-06-2024 16.06,3.12.87.237,50,96,107,1,0
757,47,21-01-2024 21.06,171.250.39.173,97,31,150,1,1
758,39,28-02-2024 18.30,219.188.161.81,77,75,18,1,0
759,10,28-08-2024 6.06,133.144.37.185,58,26,156,1,0
760,30,15-03-2024 12.57,182.111.203.74,65,35,98,1,1
761,14,25-08-2024 5.16,209.202.204.127,59,57,45,1,1
762,15,29-04-2024 20.24,193.209.181.105,83,28,31,1,1
763,2,07-04-2024 12.48,194.160.49.168,59,95,60,1,0
764,2,12-08-2024 2.23,95.131.245.56,81,92,85,1,1
765,37,21-06-2024 1.01,54.28.17.123,97,92,112,1,0
766,29,18-02-2024 21.36,160.210.156.109,26,35,58,1,0
767,12,10-07-2024 5.42,20.34.247.194,63,97,107,1,0
768,22,17-05-2024 5.51,179.4.23.121,37,29,132,1,0
769,14,22-03-2024 19.36,12.13.133.245,71,28,66,1,0
770,39,12-07-2024 19.08,68.62.117.193,20,26,115,1,1
771,35,15-07-2024 17.59,212.46.55.187,68,89,133,1,0
772,12,08-08-2024 22.56,121.76.238.158,86,76,106,1,0
773,41,17-01-2024 9.35,160.227.152.47,90,45,62,1,1
774,31,05-08-2024 6.32,196.49.169.117,74,52,36,1,0
775,14,28-02-2024 14.31,61.237.55.83,47,78,15,1,0
776,25,09-07-2024 5.13,201.37.189.2,20,5,74,1,0
777,43,16-07-2024 13.00,146.218.187.56,62,52,147,1,1
778,37,21-06-2024 1.39,215.85.203.112,88,85,88,1,1
779,44,23-02-2024 14.07,104.148.211.182,81,100,106,1,0
780,24,10-01-2024 1.09,194.55.171.113,93,29,43,1,1
781,19,03-08-2024 19.07,29.235.252.77,42,7,123,1,1
782,26,15-04-2024 23.44,196.215.29.45,93,8,77,1,0
783,40,24-05-2024 0.54,42.234.8.125,20,50,58,1,0
784,50,06-05-2024 22.47,85.178.216.73,12,20,79,1,0
785,4,04-02-2024 9.12,217.110.190.249,16,91,166,1,1
786,38,10-03-2024 10.21,101.157.70.90,27,56,148,1,0
787,3,02-03-2024 21.24,124.218.120.203,92,15,42,1,0
788,31,13-07-2024 23.54,112.55.40.127,90,38,58,1,1
789,11,08-06-2024 2.26,4.35.0.221,99,2,44,1,0
790,17,15-08-2024 2.42,40.203.156.254,71,51,155,1,0
791,17,10-03-2024 19.50,206.130.41.110,97,7,115,1,0
792,9,20-07-2024 17.33,38.33.43.21,20,83,89,1,1
793,47,11-06-2024 22.13,140.214.214.238,24,68,88,1,1
794,43,24-04-2024 19.56,9.180.175.159,42,75,37,1,1
795,20,19-07-2024 10.36,198.194.129.37,99,95,176,1,1
796,9,01-07-2024 20.42,177.104.125.94,6,46,151,1,0
797,8,09-06-2024 21.02,114.128.8.246,43,92,152,1,0
798,36,25-03-2024 22.41,63.202.61.177,9,59,74,1,0
799,7,08-04-2024 10.29,87.122.107.187,18,70,76,1,1
800,34,25-07-2024 22.39,24.114.111.230,36,33,81,1,1
801,21,03-07-2024 10.54,96.76.6.131,47,75,30,1,0
802,34,07-01-2024 6.22,101.117.164.54,84,66,143,1,1
803,40,20-08-2024 3.23,76.217.252.113,35,23,83,1,0
804,45,10-02-2024 22.29,123.224.14.143,22,97,92,1,1
805,48,27-01-2024 2.22,47.203.209.206,61,1,146,1,1
806,8,15-07-2024 23.03,12.10.141.205,91,15,47,1,1
807,46,25-03-2024 8.01,150.220.56.199,90,23,167,1,1
808,47,22-07-2024 3.39,148.164.2.162,30,89,16,1,0
809,42,12-03-2024 9.48,54.11.195.39,51,55,41,1,1
810,36,29-03-2024 14.22,60.30.173.211,96,95,118,1,0
811,38,17-07-2024 20.02,62.61.23.154,71,1,162,1,0
812,40,13-08-2024 11.36,80.184.131.132,60,66,156,1,0
813,34,11-07-2024 0.46,139.97.21.67,69,58,51,1,1
814,30,31-03-2024 4.20,29.148.42.252,60,20,145,1,0
815,26,25-06-2024 19.14,11.82.177.185,69,99,189,1,1
816,32,29-04-2024 0.49,119.219.90.22,73,3,17,1,1
817,32,31-05-2024 18.26,192.108.247.12,96,47,41,1,0
818,14,27-08-2024 3.51,26.117.71.172,77,97,50,1,0
819,33,09-02-2024 6.02,134.44.230.192,35,77,44,1,0
820,37,09-01-2024 22.07,199.119.196.224,48,91,30,1,1
821,43,18-07-2024 6.15,111.120.24.74,7,81,198,1,0
822,15,06-07-2024 7.57,141.154.10.232,32,76,98,1,0
823,13,19-05-2024 9.23,15.133.26.160,44,88,170,1,0
824,44,15-05-2024 15.04,22.5.171.5,82,92,181,1,0
825,45,28-06-2024 21.45,71.137.103.149,24,58,170,1,0
826,9,11-06-2024 18.30,22.85.70.96,8,98,163,1,1
827,30,07-01-2024 2.42,143.90.129.84,75,30,180,1,0
828,32,29-07-2024 1.53,94.46.201.229,65,65,61,1,1
829,43,06-03-2024 14.39,151.29.153.32,30,15,102,1,0
830,34,13-06-2024 1.31,118.89.172.215,73,69,162,1,0
831,40,04-06-2024 2.26,56.113.38.171,46,68,30,1,1
832,1,22-05-2024 3.40,174.8.111.185,38,6,200,1,0
833,42,28-07-2024 19.35,158.82.33.120,47,85,49,1,1
834,2,16-04-2024 19.43,209.208.57.41,67,53,180,1,1
835,13,30-08-2024 7.42,125.123.37.144,56,100,191,1,1
836,21,27-07-2024 23.53,94.248.106.252,23,73,13,1,1
837,46,17-01-2024 11.08,113.163.101.30,53,7,169,1,0
838,7,23-04-2024 14.22,137.59.230.200,54,72,171,1,0
839,31,09-07-2024 22.57,35.81.240.200,30,93,67,1,1
840,23,15-05-2024 0.40,106.63.54.141,56,25,135,1,1
841,24,16-07-2024 7.12,64.216.75.107,40,1,139,1,1
842,3,02-07-2024 9.31,19.78.37.53,6,41,33,1,1
843,8,20-03-2024 9.30,137.237.140.72,84,75,157,1,0
